sample_id,json_key,violation_type,detected_violation,level,language,model,model_raw,strategy,violation_match,tp,fp,fn,tn,accuracy,expected_violation_raw,detected_violation_raw,processing_group
srp--gpt-4o-mini--default_srp_21,srp--gpt-4o-mini--default,SRP,SRP,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_22,srp--gpt-4o-mini--default,SRP,SRP,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_23,srp--gpt-4o-mini--default,SRP,SRP,HARD,PYTHON,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_24,srp--gpt-4o-mini--default,SRP,SRP,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_25,srp--gpt-4o-mini--default,SRP,SRP,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_26,srp--gpt-4o-mini--default,SRP,SRP,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_27,srp--gpt-4o-mini--default,SRP,SRP,EASY,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_28,srp--gpt-4o-mini--default,SRP,SRP,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_29,srp--gpt-4o-mini--default,SRP,SRP,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_30,srp--gpt-4o-mini--default,SRP,SRP,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_31,srp--gpt-4o-mini--default,SRP,SRP,MODERATE,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_32,srp--gpt-4o-mini--default,SRP,SRP,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_33,srp--gpt-4o-mini--default,SRP,SRP,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_34,srp--gpt-4o-mini--default,SRP,SRP,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_35,srp--gpt-4o-mini--default,SRP,SRP,HARD,KOTLIN,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_36,srp--gpt-4o-mini--default,SRP,SRP,EASY,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_37,srp--gpt-4o-mini--default,SRP,SRP,EASY,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_38,srp--gpt-4o-mini--default,SRP,SRP,EASY,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_39,srp--gpt-4o-mini--default,SRP,SRP,EASY,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_40,srp--gpt-4o-mini--default,SRP,SRP,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_41,srp--gpt-4o-mini--default,SRP,SRP,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_42,srp--gpt-4o-mini--default,SRP,SRP,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_43,srp--gpt-4o-mini--default,SRP,SRP,MODERATE,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_44,srp--gpt-4o-mini--default,SRP,SRP,HARD,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_45,srp--gpt-4o-mini--default,SRP,SRP,HARD,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
srp--gpt-4o-mini--default_srp_46,srp--gpt-4o-mini--default,SRP,,HARD,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,,srp
srp--gpt-4o-mini--default_srp_47,srp--gpt-4o-mini--default,SRP,SRP,HARD,C#,GPT-4o-Mini,gpt-4o-mini,default,True,1,0,0,0,1,SRP,SRP,srp
ocp--codellama70b-temp0-latest--default_ocp_0,ocp--codellama70b-temp0-latest--default,OCP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_1,ocp--codellama70b-temp0-latest--default,OCP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_2,ocp--codellama70b-temp0-latest--default,OCP,SRP,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_3,ocp--codellama70b-temp0-latest--default,OCP,LSP,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,LSP,ocp
ocp--codellama70b-temp0-latest--default_ocp_4,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_5,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_6,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_7,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_8,ocp--codellama70b-temp0-latest--default,OCP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_9,ocp--codellama70b-temp0-latest--default,OCP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_10,ocp--codellama70b-temp0-latest--default,OCP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_11,ocp--codellama70b-temp0-latest--default,OCP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_12,ocp--codellama70b-temp0-latest--default,OCP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_13,ocp--codellama70b-temp0-latest--default,OCP,SRP,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_14,ocp--codellama70b-temp0-latest--default,OCP,SRP,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_15,ocp--codellama70b-temp0-latest--default,OCP,OCP,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,OCP,ocp
ocp--codellama70b-temp0-latest--default_ocp_16,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_17,ocp--codellama70b-temp0-latest--default,OCP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_18,ocp--codellama70b-temp0-latest--default,OCP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_19,ocp--codellama70b-temp0-latest--default,OCP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_20,ocp--codellama70b-temp0-latest--default,OCP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_21,ocp--codellama70b-temp0-latest--default,OCP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_22,ocp--codellama70b-temp0-latest--default,OCP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_23,ocp--codellama70b-temp0-latest--default,OCP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_24,ocp--codellama70b-temp0-latest--default,OCP,OCP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,OCP,ocp
ocp--codellama70b-temp0-latest--default_ocp_25,ocp--codellama70b-temp0-latest--default,OCP,OCP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,OCP,ocp
ocp--codellama70b-temp0-latest--default_ocp_26,ocp--codellama70b-temp0-latest--default,OCP,SRP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_27,ocp--codellama70b-temp0-latest--default,OCP,OCP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,OCP,ocp
ocp--codellama70b-temp0-latest--default_ocp_28,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_29,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_30,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_31,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_32,ocp--codellama70b-temp0-latest--default,OCP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_33,ocp--codellama70b-temp0-latest--default,OCP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_34,ocp--codellama70b-temp0-latest--default,OCP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_35,ocp--codellama70b-temp0-latest--default,OCP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_36,ocp--codellama70b-temp0-latest--default,OCP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_37,ocp--codellama70b-temp0-latest--default,OCP,OCP,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,OCP,ocp
ocp--codellama70b-temp0-latest--default_ocp_38,ocp--codellama70b-temp0-latest--default,OCP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_39,ocp--codellama70b-temp0-latest--default,OCP,OCP,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,default,True,1,0,0,0,1,OCP,OCP,ocp
ocp--codellama70b-temp0-latest--default_ocp_40,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_41,ocp--codellama70b-temp0-latest--default,OCP,SRP,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--default_ocp_42,ocp--codellama70b-temp0-latest--default,OCP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_43,ocp--codellama70b-temp0-latest--default,OCP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_44,ocp--codellama70b-temp0-latest--default,OCP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_45,ocp--codellama70b-temp0-latest--default,OCP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_46,ocp--codellama70b-temp0-latest--default,OCP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--default_ocp_47,ocp--codellama70b-temp0-latest--default,OCP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,default,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_0,ocp--codellama70b-temp0-latest--example,OCP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_1,ocp--codellama70b-temp0-latest--example,OCP,OCP,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,OCP,ocp
ocp--codellama70b-temp0-latest--example_ocp_2,ocp--codellama70b-temp0-latest--example,OCP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_3,ocp--codellama70b-temp0-latest--example,OCP,,EASY,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_4,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_5,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_6,ocp--codellama70b-temp0-latest--example,OCP,SRP,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--example_ocp_7,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_8,ocp--codellama70b-temp0-latest--example,OCP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_9,ocp--codellama70b-temp0-latest--example,OCP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_10,ocp--codellama70b-temp0-latest--example,OCP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_11,ocp--codellama70b-temp0-latest--example,OCP,,HARD,JAVA,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_12,ocp--codellama70b-temp0-latest--example,OCP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_13,ocp--codellama70b-temp0-latest--example,OCP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_14,ocp--codellama70b-temp0-latest--example,OCP,OCP,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,OCP,ocp
ocp--codellama70b-temp0-latest--example_ocp_15,ocp--codellama70b-temp0-latest--example,OCP,,EASY,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_16,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_17,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_18,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_19,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_20,ocp--codellama70b-temp0-latest--example,OCP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_21,ocp--codellama70b-temp0-latest--example,OCP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_22,ocp--codellama70b-temp0-latest--example,OCP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_23,ocp--codellama70b-temp0-latest--example,OCP,,HARD,PYTHON,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_24,ocp--codellama70b-temp0-latest--example,OCP,OCP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,OCP,ocp
ocp--codellama70b-temp0-latest--example_ocp_25,ocp--codellama70b-temp0-latest--example,OCP,,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_26,ocp--codellama70b-temp0-latest--example,OCP,,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_27,ocp--codellama70b-temp0-latest--example,OCP,OCP,EASY,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,OCP,ocp
ocp--codellama70b-temp0-latest--example_ocp_28,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_29,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_30,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_31,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_32,ocp--codellama70b-temp0-latest--example,OCP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_33,ocp--codellama70b-temp0-latest--example,OCP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_34,ocp--codellama70b-temp0-latest--example,OCP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_35,ocp--codellama70b-temp0-latest--example,OCP,,HARD,KOTLIN,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_36,ocp--codellama70b-temp0-latest--example,OCP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_37,ocp--codellama70b-temp0-latest--example,OCP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_38,ocp--codellama70b-temp0-latest--example,OCP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,example,True,1,0,0,0,1,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_39,ocp--codellama70b-temp0-latest--example,OCP,,EASY,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_40,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_41,ocp--codellama70b-temp0-latest--example,OCP,SRP,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,SRP,ocp
ocp--codellama70b-temp0-latest--example_ocp_42,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_43,ocp--codellama70b-temp0-latest--example,OCP,,MODERATE,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_44,ocp--codellama70b-temp0-latest--example,OCP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_45,ocp--codellama70b-temp0-latest--example,OCP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_46,ocp--codellama70b-temp0-latest--example,OCP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--codellama70b-temp0-latest--example_ocp_47,ocp--codellama70b-temp0-latest--example,OCP,,HARD,C#,CodeLlama-70B,codellama70b-temp0-latest,example,False,0,1,0,0,0,OCP,,ocp
ocp--gpt-4o-mini--ensemble_ocp_0,ocp--gpt-4o-mini--ensemble,OCP,OCP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,ensemble,True,1,0,0,0,1,OCP,OCP,ocp
ocp--gpt-4o-mini--ensemble_ocp_1,ocp--gpt-4o-mini--ensemble,OCP,OCP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,ensemble,True,1,0,0,0,1,OCP,OCP,ocp
ocp--gpt-4o-mini--ensemble_ocp_2,ocp--gpt-4o-mini--ensemble,OCP,OCP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,ensemble,True,1,0,0,0,1,OCP,OCP,ocp
ocp--gpt-4o-mini--ensemble_ocp_3,ocp--gpt-4o-mini--ensemble,OCP,OCP,EASY,JAVA,GPT-4o-Mini,gpt-4o-mini,ensemble,True,1,0,0,0,1,OCP,OCP,ocp
ocp--gpt-4o-mini--ensemble_ocp_4,ocp--gpt-4o-mini--ensemble,OCP,OCP,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,ensemble,True,1,0,0,0,1,OCP,OCP,ocp
ocp--gpt-4o-mini--ensemble_ocp_5,ocp--gpt-4o-mini--ensemble,OCP,OCP,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,ensemble,True,1,0,0,0,1,OCP,OCP,ocp
ocp--gpt-4o-mini--ensemble_ocp_6,ocp--gpt-4o-mini--ensemble,OCP,SRP,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,ensemble,False,0,1,0,0,0,OCP,SRP,ocp
ocp--gpt-4o-mini--ensemble_ocp_7,ocp--gpt-4o-mini--ensemble,OCP,OCP,MODERATE,JAVA,GPT-4o-Mini,gpt-4o-mini,ensemble,True,1,0,0,0,1,OCP,OCP,ocp
ocp--gpt-4o-mini--ensemble_ocp_8,ocp--gpt-4o-mini--ensemble,OCP,OCP,HARD,JAVA,GPT-4o-Mini,gpt-4o-mini,ensemble,True,1,0,0,0,1,OCP,OCP,ocp
